f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,target
28.068,48.631,43.134,53.416,46.155,58.105,52.73,55.978,57.611,55.421,55.884,42.158,41.255,54.256,44.769,44.71,60.469,39.708,49.558,69.38,150.75886
42.016,51.523,46.453,48.043,57.177,49.164,48.746,57.486,38.118,49.475,62.012,44.692,45.079,53.209,53.521,44.079,54.196,65.96,53.661,46.82,148.57196
70.752,49.608,62.218,20.725,60.563,70.903,34.753,57.827,57.675,43.494,30.528,33.039,62.792,34.169,72.095,65.148,48.648,46.401,45.136,48.403,142.36234
60.012,55.295,45.456,29.524,53.501,63.125,53.563,61.13,52.445,28.852,63.008,57.802,67.559,24.604,62.899,45.544,49.899,75.321,43.712,41.326,150.0682
71.682,37.84,24.826,41.368,61.23,52.376,61.225,63.837,42.108,31.81,62.431,60.414,49.519,59.188,69.954,38.725,43.537,71.708,71.822,38.109,150.67852
47.873,30.72,59.746,62.545,72.318,52.155,56.943,61.744,43.693,50.042,38.582,22.184,42.462,63.019,61.103,46.996,62.556,42.711,77.137,61.016,150.5264
31.164,23.241,35.386,68.297,57.215,31.675,71.197,80.155,52.558,46.465,62.645,53.187,39.784,73.3,45.551,36.528,49.655,46.541,66.457,48.359,154.63336
41.481,57.089,59.592,41.065,44.543,26.04,18.654,46.512,39.159,50.838,66.344,33.748,50.864,79.243,27.057,46.424,55.614,32.706,58.349,46.236,156.77668
60.039,56.368,58.999,33.498,23.73,49.324,47.813,46.649,41.462,44.08,37.32,50.734,49.444,11.318,77.198,49.934,50.221,49.834,46.152,48.546,138.44574
43.367,55.78,21.012,57.343,43.853,30.399,72.338,47.046,51.085,35.44,71.746,63.906,43.664,44.227,50.032,46.641,53.047,59.16,51.846,38.879,142.48388
53.802,43.98,57.183,51.01,45.662,38.429,45.285,46.396,47.252,46.003,43.367,47.813,30.732,66.628,42.765,36.132,46.772,46.649,70.487,30.937,151.6136
51.064,28.348,33.959,53.298,55.804,50.989,67.783,62.208,59.309,54.941,57.888,46.269,45.339,59.407,39.941,41.104,52.912,44.253,58.317,63.376,146.67696
58.032,26.642,33.319,41.496,57.697,52.177,61.406,73.719,50.832,43.141,50.834,59.518,68.176,47.034,70.015,52.384,50.304,44.628,45.77,56.663,152.58436
47.043,64.25,53.391,36.748,59.44,71.637,55.055,38.703,61.258,25.478,67.404,48.079,46.718,32.375,62.307,45.259,63.265,85.695,41.111,55.883,158.56418
44.361,52.74,60.498,37.187,66.476,57.801,59.109,74.695,44.861,41.313,47.963,43.798,53.115,56.975,54.701,41.526,45.247,47.181,59.45,49.017,148.09788
50.831,51.514,66.839,44.536,37.03,26.167,40.502,48.901,31.936,39.133,61.524,44.456,67.154,40.131,52.78,49.54,47.623,30.24,57.614,42.044,143.43482
37.729,33.371,50.396,43.716,44.139,42.247,54.762,54.712,52.717,51.927,49.682,36.498,54.872,25.828,58.816,60.117,69.058,17.107,32.086,76.821,145.33176
37.109,44.46,36.22,44.312,61.484,45.552,64.394,65.855,50.824,51.909,63.55,57.394,38.55,54.212,71.313,25.781,44.248,47.64,69.509,39.034,145.27174
18.107,23.167,36.159,78.395,55.371,28.708,41.89,52.843,52.904,63.207,56.675,29.932,37.854,69.416,41.388,54.941,77.255,17.531,53.641,61.959,145.95104
54.718,37.03,63.083,47.586,36.126,47.047,49.681,61.167,34.312,52.79,42.584,57.516,48.837,50.192,50.977,48.041,47.984,46.372,59.822,61.181,147.63624
28.646,43.058,44.457,46.509,48.66,51.004,60.245,40.056,56.586,39.341,49.007,54.149,54.22,34.058,66.907,48.566,62.863,33.236,28.512,50.129,148.02632
62.85,52.101,37.895,33.476,60.506,55.256,67.169,71.051,41.738,36.308,55.277,51.12,49.171,38.554,56.111,48.73,45.873,64.672,62.499,51.608,150.1716
49.98,27.185,57.305,50.579,64.425,50.412,37.302,35.541,57.183,67.427,48.596,37.703,55.459,59.217,37.959,51.911,77.497,33.686,48.101,52.67,150.91634
50.419,36.867,46.805,42.814,42.254,57.202,65.499,62.685,36.21,52.315,38.426,61.565,53.104,38.322,60.335,51.651,66.123,48.931,44.396,62.22,160.82174
41.642,50.666,77.401,30.125,48.164,63.815,42.481,58.948,53.465,40.891,40.911,55.726,69.731,48.964,50.239,48.023,45.289,46.156,43.407,50.42,157.23364
42.454,35.452,38.088,59.444,62.956,43.906,65.297,72.035,41.603,60.216,40.275,55.476,34.721,72.796,54.152,48.568,51.709,44.364,62.131,54.372,158.0735
43.218,45.172,53.618,52.005,62.83,46.35,38.774,68.947,40.661,57.217,70.389,41.679,57.654,76.765,33.506,52.077,66.302,48.638,45.595,52.688,150.81502
27.676,27.435,26.379,67.42,55.222,42.5,61.171,57.278,69.349,70.35,55.153,47.643,40.881,78.031,41.244,48.805,60.249,16.228,55.458,53.952,146.82586
53.673,47.164,41.734,31.613,44.325,54.733,56.281,43.319,65.037,39.727,47.071,64.115,43.748,32.696,70.996,48.265,43.787,59.996,44.892,40.043,156.81462
53.748,47.305,47.087,21.621,60.692,71.009,56.834,52.798,59.291,26.407,53.435,61.244,61.757,29.493,70.29,57.234,49.307,66.207,41.112,47.717,143.7276
39.965,42.817,43.87,37.73,63.265,66.277,50.366,74.299,66.16,42.721,54.854,50.437,68.963,62.326,42.892,71.454,53.686,40.419,28.985,53.626,153.86818
62.988,49.443,51.523,33.19,50.292,60.448,71.405,67.995,33.143,50.954,30.02,65.089,39.365,53.227,81.778,23.532,27.898,53.251,81.533,40.12,157.38254
55.903,56.623,53.644,37.536,51.148,36.277,69.133,69.862,42.163,53.067,51.007,52.847,59.2,61.964,50.074,45.53,38.823,67.083,62.475,44.097,160.05004
79.298,51.939,59.841,25.587,48.124,78.396,52.832,55.179,53.45,38.446,41.438,59.778,59.536,37.236,59.705,48.966,40.023,67.046,50.907,53.101,156.14376
24.94,44.124,44.719,64.663,56.753,21.723,56.072,57.124,49.751,53.799,56.314,39.434,34.298,63.757,38.238,38.825,66.716,38.615,57.135,55.554,136.67498
48.745,35.916,46.629,54.162,57.83,51.219,52.951,78.575,53.779,41.586,46.052,55.886,48.78,69.067,47.682,44.565,34.496,49.301,67.519,40.806,152.79262
54.171,26.3,34.054,43.922,62.053,74.262,46.067,59.919,64.467,74.833,33.583,37.447,51.461,49.317,53.587,59.487,70.854,44.076,36.067,62.842,151.84316
49.802,40.556,47.127,69.553,46.963,51.869,41.063,59.201,48.033,79.196,45.417,50.426,46.824,62.326,21.446,56.034,76.375,48.994,40.761,58.133,162.49726
59.573,49.904,44.6,43.506,46.895,61.265,73.054,41.503,56.004,36.423,53.085,60.593,48.1,30.497,77.461,54.718,49.405,53.002,46.325,50.579,159.3501
44.835,42.906,54.601,61.95,61.485,32.127,42.56,55.753,39.629,49.975,58.972,23.472,37.373,46.509,44.069,61.718,76.675,48.456,54.456,56.167,150.47016
31.67,48.955,48.589,46.71,74.215,56.359,57.755,57.228,52.805,27.325,58.743,38.662,40.754,57.148,49.292,48.054,60.177,57.73,55.294,52.383,151.57162
19.058,37.746,61.008,46.881,54.097,66.169,35.278,66.795,71.216,56.038,49.289,35.652,37.74,68.987,52.607,25.534,38.325,26.459,62.121,52.075,143.92056
43.819,60.479,42.213,38.241,40.727,46.237,64.39,55.802,60.019,41.232,62.225,60.215,51.741,49.005,69.074,35.384,38.598,62.164,48.045,36.441,154.67084
30.586,60.836,40.771,41.864,44.683,46.914,30.065,41.901,55.669,38.501,71.296,46.982,64.866,42.595,43.683,57.335,61.897,39.877,20.759,53.333,149.61678
59.439,48.928,43.926,31.375,60.243,63.284,64.857,52.324,58.634,38.654,59.575,52.174,56.813,44.356,58.211,66.119,48.888,41.202,46.685,65.921,151.86882
27.162,49.385,54.272,49.196,45.469,59.049,54.486,51.245,61.454,36.429,47.983,33.458,45.258,29.706,74.252,47.538,62.257,44.051,47.931,52.668,141.47034
38.737,45.19,30.515,27.619,53.899,54.75,59.09,50.096,60.423,32.138,67.979,40.119,47.853,25.014,66.905,45.698,65.384,56.855,43.606,56.198,153.94554
33.903,42.764,42.722,46.224,64.68,37.946,53.513,45.076,54.416,30.546,58.499,35.819,43.916,52.848,38.935,58.22,79.587,47.522,45.982,47.974,159.53368
70.536,38.783,56.584,38.755,23.171,45.912,45.707,53.139,58.908,56.538,48.087,67.167,57.383,38.628,55.074,49.474,43.781,43.175,38.266,45.994,144.54018
36.068,48.765,70.401,61.081,38.408,44.117,28.038,39.491,48.653,55.885,30.238,27.755,29.018,52.467,37.168,35.617,66.539,29.152,63.767,45.261,146.40356
52.557,50.524,69.285,34.332,41.453,49.147,31.743,57.812,38.534,32.311,33.775,47.128,60.949,34.058,63.07,41.873,39.08,39.316,62.544,42.671,149.37736
21.593,61.439,53.621,49.144,47.828,40.28,51.678,55.621,43.024,43.354,58.178,46.907,45.843,48.036,48.206,44.413,55.801,34.725,59.809,44.813,137.21628
40.928,29.288,71.251,44.734,59.484,75.638,35.898,71.469,69.943,57.412,32.429,33.998,72.516,54.41,47.38,51.463,53.106,20.181,35.704,70.937,145.96272
58.572,62.914,46.749,15.038,53.379,66.087,42.738,67.123,54.206,54.21,50.485,57.66,73.545,46.637,62.478,25.375,19.529,69.26,53.418,32.796,139.32862
50.652,53.265,63.539,43.534,44.782,54.675,15.045,25.813,46.568,73.348,36.767,38.851,41.768,62.62,52.956,51.395,65.128,35.41,47.899,34.486,142.94918
24.468,35.371,40.626,53.105,70.104,47.888,63.638,76.144,51.775,39.231,55.12,54.881,55.215,75.309,54.208,48.645,47.247,53.36,59.743,48.035,153.35618
47.91,45.205,56.195,63.274,43.424,48.085,46.595,51.979,50.876,40.663,52.461,56.857,42.099,56.39,53.935,42.802,50.836,41.534,56.494,37.467,156.58748
29.101,38.282,46.407,69.365,39.319,36.317,62.527,51.15,52.82,59.511,41.042,63.38,25.845,62.769,41.659,37.349,57.653,26.589,61.363,60.038,150.90204
69.463,49.32,42.876,37.72,48.051,48.118,56.58,38.051,37.088,34.31,59.184,58.519,48.58,27.055,66.545,54.259,67.097,66.197,48.229,40.306,156.63548
38.893,59.537,58.839,35.581,58.344,47.098,47.625,75.72,40.911,56.207,52.337,35.218,47.259,67.852,50.539,40.181,47.647,45.181,66.699,44.877,160.67654
54.252,32.545,45.26,38.783,62.996,46.329,54.181,56.612,67.38,43.732,53.894,49.269,58.281,70.015,43.211,45.837,34.811,38.123,61.526,45.455,146.3583
57.219,36.734,32.545,52.26,53,52.692,61.792,50.126,47.883,49.143,64.07,49.755,47.077,32.934,71.225,38.895,63.455,72.249,50.861,53.645,158.02664
46.663,34.874,44.546,58.146,59.709,58.34,55.022,46.103,68.759,52.962,47.376,44.057,51.774,51.193,58.699,58.774,65.971,37.274,45.526,53.633,152.44156
32.155,60.511,55.757,42.856,45.383,41.071,52.153,69.602,37.102,56.478,47.156,44.365,42.127,57.819,49.981,29.249,40.857,42.127,60.587,40.352,149.60348
53.076,54.91,47.042,40.473,56.11,60.644,49.541,32.504,59.289,57.708,48.942,57.713,40.354,40.411,61.65,38.205,58.144,74.935,42.851,32.964,151.3228
48.781,41.758,47.945,61.166,36.477,31.348,19.006,32.774,58.548,60.892,58.171,29.831,52.036,51.48,18.884,66.738,76.159,24.389,41.885,56.646,143.07894
34.874,43.872,49.582,57.139,50.251,39.546,48.591,41.568,38.111,30.208,52.274,44.75,34.964,39.429,60.456,42.415,59.905,44.079,62.136,51.415,143.93678
32.984,39.159,32.531,47.37,51.623,43.076,66.265,60.749,65.874,40.227,55.289,64.156,49.31,60.495,57.512,50.179,52.165,28.809,44.765,38.255,159.3916
56.541,40.472,49.421,29.642,43.762,51.269,58.471,45.395,63.649,43.449,52.67,62.625,63.353,34.892,65.806,54.837,59.237,59.903,36.219,51.539,152.3786
52.817,48.398,45.075,47.955,55.896,39.588,65.785,67.892,40.082,37.383,50.962,47.015,33.428,47.054,59.579,56.784,54.26,51.29,58.87,48.378,151.25836
64.118,53.877,27.397,29.734,41.248,31.959,74.427,56.982,49.691,48.491,62.175,67.899,52.01,26.581,73.894,48.926,40.995,52.363,43.625,49.615,150.74798
27.697,40.772,51.449,52.044,50.733,35.646,53.743,51.399,68.871,38.778,62.639,52.632,49.316,64.92,31.081,60.089,57.54,40.098,35.674,53.103,154.00678
50.315,55.163,53.47,40.772,54.787,55.032,51.258,54.929,50.229,49.494,45.472,41.933,42.629,47.006,44.889,47.379,54.848,47.841,48.495,54.969,139.83756
48.014,42.06,33.866,39.242,49.863,56.347,54.834,54.423,66.46,47.921,61.976,52.746,63.352,37.238,53.85,59.126,61.545,41.429,28.468,60.611,148.59682
52.486,37.473,26.722,39.723,47.508,59.535,64.838,46.89,56.261,51.63,41.669,55.327,28.275,29.152,70.479,37.205,47.187,50.592,60.982,59.355,155.7902
63.038,40.627,45.63,63.584,66.757,42.418,75.988,43.106,44.228,42.863,43.506,55.826,45.569,60.597,55.363,50.821,59.579,54.959,64.753,33.857,154.77756
49.453,49.044,68.755,36.232,44.255,66.234,42.462,68.418,58.635,59.223,28.639,49.899,64.101,25.006,73.149,42.185,42.74,49.42,37.439,37.73,156.29866
44.592,25.671,42.837,50.882,37.065,47.614,64.243,55.41,49.89,49.444,56.271,44.469,29.399,43.478,60.384,29.114,57.053,48.693,69.595,73.412,158.92034
48.11,25.971,48.063,38.071,72.082,51.857,58.967,57.328,44.366,40.771,40.346,43.894,48.152,40.2,47.603,53.36,67.387,34.578,51.99,58.362,162.3534
52.288,32.796,36.165,35.797,59.352,59.708,73.264,80.55,65.177,35.493,54.486,66.324,62.615,56.472,81.355,36.349,35.939,58.411,53.547,40.605,159.84412
39.661,35.479,53.004,73.984,27.88,30.931,37.47,48.037,46.895,64.928,49.634,49.193,25.781,55.751,30.329,41.071,70.696,35.595,59.433,55.9,154.21568
59.908,47.722,66.139,58.432,43.061,29.149,41.159,39.494,33.322,56.669,36.25,56.924,55.826,51.914,43.538,56.412,62.586,41.989,54.803,37.618,151.84776
44.254,47.435,47.319,44.625,62.949,63.777,61.767,50.013,66.52,34.485,47.399,41.059,56.614,38.463,55.66,59.599,62.132,47.518,37.97,43.946,147.79626
49.442,48.179,49.574,47.112,51.292,52.366,79.571,55.743,62.075,49.622,49.024,66.633,39.978,34.106,69.057,47.926,48.123,56.007,51.359,52.073,142.6786
27.72,31.06,36.748,36.405,52.332,51.241,33.724,49.293,65.076,42.92,60.879,42.866,52.41,37.582,60.374,50.19,67.016,39.682,25.78,49.364,151.83276
50.368,50.962,58.587,39.73,54.564,60.129,43.353,50.024,58.012,48.041,57.414,47.558,55.851,49.774,50.284,62.546,57.558,44.687,41.776,64.541,152.81652
50.171,44.395,61.099,37.7,54.106,58.901,35.337,56.418,54.214,65.375,57.37,36.69,58.155,59.668,34.683,50.538,56.879,27.123,50.629,67.911,152.30316
46.926,45.411,38.081,52.221,45.302,41.88,64.58,58.137,51.702,55.331,62.914,54.421,31.923,42.629,40.45,49.568,52.827,56.805,57.694,63.065,149.24954
19.952,37.893,37.648,58.616,35.327,46.669,56.872,48.156,78.038,48.29,63.756,49.474,46.685,37.759,61.82,35.864,55.748,37.063,35.287,61.455,146.48546
60.011,41.885,50.142,41.56,39.603,36.062,46.378,51.556,57.861,59.731,64.027,45.755,64.395,34.116,45.998,60.367,59.375,37.817,29.552,70.236,152.92388
48.309,26.798,24.483,37.922,68.559,63.187,55.405,49.986,63.539,35.224,66.643,49.865,51.699,42.592,67.297,53.201,63.089,53.559,43.896,61.815,144.39068
47.478,61.091,48.91,49.172,45.288,28.805,69.764,29.714,46.783,33.886,58.177,49.205,41.692,30.05,60.298,55.142,51.705,46.917,55.001,52.421,157.90126
41.691,46.508,47.351,30.277,52.107,56.207,64.061,56.204,62.658,43.238,53.685,61.313,62.057,42.966,64.005,50.914,46.345,50.241,34.034,44.895,144.60666
53.762,44.288,42.389,52.651,66.336,39.798,60.921,66.543,47.22,46.323,53.137,42.768,46.91,77.269,42.872,45.75,40.358,60.107,76.603,40.996,159.57424
70.645,54.918,67.538,32.95,38.985,39.95,36.717,62.29,35.774,60.701,47.773,38.166,59.195,62.106,40.713,42.916,39.059,47.933,64.293,49.546,150.64626
29.917,46.848,48.72,36.739,49.341,38.342,61.06,65.434,52.706,52.468,55.956,44.267,56.309,62.184,43.135,34.414,47.785,34.193,56.562,56.56,153.65242
10.007,37.837,38.253,78.855,33.862,21.235,41.078,42.786,51.335,65.026,54.863,47.264,19.561,69.455,39.463,42.223,69.825,18.503,56.965,55.176,145.8601
36.005,41.293,40.422,52.516,68.292,45.897,53.03,71.788,56.742,54.957,58.661,37.55,39.253,68.331,30.873,46.268,60.807,38.067,55.989,50.963,151.96814
44.94,44.502,45.112,34.195,45.019,57.221,29.143,45.041,66.629,40.088,63.616,35.267,58.908,33.658,60.649,54.081,61.871,47.054,45.582,59.59,151.01684
51.241,55.352,62.833,49.604,48.667,43.104,37.202,43.756,39.237,47.733,44.612,56.304,64.277,50.084,50.767,43.391,62.092,53.081,45.982,40.705,149.01736
31.745,56.402,34.523,52.448,41.405,27.152,37.302,64.969,40.676,56.676,62.245,40.67,36.191,54.851,38.721,56.358,64.043,46.97,55.047,45.598,164.24012
51.887,36.885,69.586,57.592,51.64,38.06,38.047,34.84,47.455,57.971,39.828,52.942,70.34,52.407,44.508,62.978,70.512,21.911,36.304,49.794,147.8393
42.504,62.609,68.338,34.517,52.21,55.08,43.838,49.322,58.02,39.697,53.437,60.307,63.286,38.152,48.744,44.257,46.22,49.841,39.384,36.29,155.9716
50.236,68.677,54.162,52.663,54.827,45.579,61.126,45.374,44.93,39.299,56.367,37.311,34.972,31.806,52.117,42.323,65.604,75.589,61.477,48.419,142.99168
60.849,37.754,35.064,38.954,60.518,54.675,66.31,65.018,53.421,38.298,50.455,48.37,49.627,52.641,59.33,37.785,45.349,59.585,68.102,53.325,154.22152
47.658,50.036,58.708,51.564,48.798,39.391,48.744,44.536,51.562,63.181,50.888,52.907,39.864,62.094,39.968,40.215,64.316,44.69,43.467,35.743,151.1738
43.086,45.911,62.821,53.577,54.796,49.407,50.485,52.056,41.813,33.098,52.751,47.379,47.883,46.778,51.352,43.529,66.862,64.685,54.114,47.891,151.18756
60.9,44.1,38.624,41.733,61.385,50.521,54.691,53.231,56.257,55.248,46.314,40.372,38.817,55.91,52.193,37.965,42.834,59.356,62.065,59.139,158.31422
45.744,38.099,25.098,30.722,54.076,83.823,40.841,58.587,74.396,52.507,45.078,63.646,72.306,45.028,46.717,60.065,53.033,51.239,32.106,45.347,159.06534
13.349,70.424,63.597,45.759,45.802,34.203,43.055,57.957,42.383,47.668,61.815,47.867,45.188,47.523,40.922,28.475,53.352,50.973,47.102,46.886,132.87052
70.713,48.916,52.071,39.192,63.21,64.612,58.741,64.722,45.325,31.172,53.967,48.152,52.794,35.952,60.061,46.765,48.838,67.299,47.119,51.382,146.4691
60.044,52.771,53.272,46.218,57.326,46.759,43.19,62.678,43.428,50.388,54.66,35.567,63.733,67.436,52.846,33.395,37.829,66.757,74.41,35.777,149.8001
46.617,43.957,40.034,36.232,38.256,61.702,37.306,62.024,46.582,32.25,41.256,50.934,27.316,31.403,60.574,33.334,38.886,70.21,66.285,55.68,150.0907
43.612,46.901,41.927,47.453,54.595,40.978,55.713,57.765,36.784,49.89,50.977,35.845,44.464,47.483,67.577,54.68,62.961,45.228,57.214,70.797,150.88948
27.782,65.253,49.365,23.871,59.28,42.884,52.427,71.84,53.429,45.337,68.574,47.21,55.836,40.069,57.033,37.487,45.702,43.284,31.418,47.692,140.02846
53.217,46.261,37.579,22.243,57.263,51.169,37.819,54.692,64.96,21.791,64.57,38.576,61.726,38.574,42.857,55.497,56.926,60.252,36.955,53.943,140.93046
51.265,39.637,38.713,42.293,46.928,33.49,53.474,68.038,49.012,49.27,49.673,56.395,45.117,64.583,44.913,49.838,37.591,51.209,64.457,42.214,152.4279
35.866,53.825,49.532,33.998,43.854,63.566,55.893,57.44,66.607,50.47,40.177,59.456,42.905,42.591,71.194,42.867,43.536,57.861,40.14,39.074,149.50508
53.351,52.054,61.059,31.491,62.054,51.938,37.502,64.11,50.457,54.656,41.142,36.433,66.7,72.208,44.145,41.294,46.315,38.024,60.578,48.712,157.23568
43.374,46.372,52.316,16.203,58.825,80.122,41.554,58.254,69.273,59.721,39.385,55.138,77.003,26.421,71.631,45.394,46.4,56.958,18.432,50.771,148.87034
54.725,42.034,34.657,49.199,38.005,50.969,69.663,48.72,47.378,41.076,52.711,59.805,52.474,37.625,65.157,51.465,55.937,45.39,47.943,56.261,154.26962
39.683,43.957,41.325,46.502,48.162,47.855,54.31,67.976,53.126,45.53,53.629,43.505,42.625,62.26,51.979,37.463,40.959,41.999,68.985,39.903,143.17354
32.149,52.639,53.22,41.118,49.1,43.989,41.068,42.804,57.748,55.769,51.076,56.785,42.154,52.584,52.169,45.742,57.695,58.753,43.403,49.047,156.9722
65.732,31.814,49.006,68.586,52.246,33.817,55.191,27.191,45.85,34.591,49.7,47.271,30.441,45.091,36.195,71.143,72.99,39.001,62.835,48.347,153.86176
71.54,42.15,46.998,49.716,60.119,58.018,77.805,49.453,40.406,31.506,50.748,70.018,48.659,20.072,76.295,38.896,53.246,73.498,52.961,39.408,153.41028
46.528,45.706,55.571,45.188,51.2,56.021,58.503,63.817,56.562,47.444,45.963,51.335,57.549,53.654,56.411,60.533,47.532,30.58,46.546,50.232,146.89036
31.236,43.556,57.679,49.939,48.276,59.321,35.29,51.805,56.226,56.622,24.344,32.718,45.57,60.774,44.671,37.291,50.492,22.138,55.727,50.578,140.18648
60.071,43.792,47.036,46.551,72.523,51.787,57.923,68.89,37.635,29.995,41,45.486,41.067,55.035,62.687,45.395,48.418,61.545,70.697,37.192,155.8569
45.572,56.972,43.426,39.053,61.372,55.187,66.505,47.057,53.614,22.593,52.256,60.264,44.598,40.996,79.521,43.247,45.324,52.705,53.611,36.025,152.13878
39.128,52.804,60.886,32.15,61.082,65.839,55.875,58.04,61.249,22.268,49.826,54.275,64.039,31.631,55.243,54.869,52.838,49.141,36.968,35.517,158.13366
34.646,60.37,48.409,33.363,58.507,40.193,46.782,61.098,51.082,52.881,54.669,45.496,47.395,76.705,45.658,42.224,47.832,57.493,55.481,44.88,159.2732
57.571,36.907,35.128,33.585,53.207,53.105,62.411,61.978,54.584,35.37,62.738,50.263,37.49,53.947,52.221,31.541,37.005,52.757,77.212,38.382,153.38276
58.886,50.21,47.324,35.184,67.055,62.294,57.537,59.344,59.59,32.252,55.449,52.029,53.838,44.166,66.591,40.829,39.762,70.555,54.65,42.328,150.43836
62.454,46.538,44.2,30.39,64.123,51.212,53.519,63.15,58.184,32.414,59.399,37.968,45.386,43.396,56.379,36.596,43.525,65.426,62.624,50.912,137.13574
53.527,50.859,77.683,48.97,32.313,47.409,29.108,52.643,51.998,67.67,39.346,52.561,55.989,53.195,44.331,32.044,34.907,43.821,66.924,37.908,154.19286
44.272,42.583,47.654,43.206,49.781,51.5,56.11,62.714,48.599,37.76,46.635,44.441,48.284,45.51,64.417,37.04,37.462,49.582,63.519,47.166,149.8473
47.434,32.045,37.213,55.798,68.423,27.648,55.107,59.693,56.654,44.375,63.099,42.816,49.665,60.295,39.988,59.703,62.655,44.927,59.956,57.145,145.8403
32.29,44.738,40.391,44.577,48.35,58.86,51.335,53.944,82.053,60.635,56.857,52.678,69.072,55.87,50.336,51.124,52.53,32.784,35.931,62.402,156.41736
67.566,69.574,34.899,35.963,44.231,55.148,64.332,37.857,35.524,48.077,52.004,100,48.659,43.647,57.126,51.257,38.959,68.479,43.396,19.989,167.0245
